Date,Time,time_passed_since_start,ADS Reading 1,Current 1,ADS Reading 2,Current 2,ADS Reading 3,Volts 1,Lost Data
2026-03-17,00:33:42.283079,53600,92,0.345,93,0.34875,4,0.009,0
2026-03-17,00:33:42.283079,53631,92,0.345,93,0.34875,4,0.009,0
2026-03-17,00:33:42.283079,53663,88,0.33,91,0.34125,4,0.009,0
2026-03-17,00:33:42.283079,53694,91,0.34125,91,0.34125,3,0.00675,0
2026-03-17,00:33:42.283079,53725,92,0.345,93,0.34875,4,0.009,0
2026-03-17,00:33:42.283079,53756,91,0.34125,91,0.34125,3,0.00675,0
2026-03-17,00:33:42.283079,53788,91,0.34125,94,0.3525,3,0.00675,0
2026-03-17,00:33:42.283079,53819,90,0.3375,92,0.345,3,0.00675,0
2026-03-17,00:33:42.283079,53851,91,0.34125,93,0.34875,4,0.009,0
2026-03-17,00:33:42.283079,53882,91,0.34125,92,0.345,3,0.00675,0
2026-03-17,00:33:42.283079,53914,92,0.345,93,0.34875,3,0.00675,0
2026-03-17,00:33:42.283079,53945,90,0.3375,94,0.3525,4,0.009,0
2026-03-17,00:33:44.433330,55641,28,0.105,48,0.18,3,0.00675,0
2026-03-17,00:33:44.433330,55672,74,0.2775,79,0.29625,3,0.00675,0
2026-03-17,00:33:44.433330,55704,85,0.31875,88,0.33,3,0.00675,0
2026-03-17,00:33:44.433330,55736,86,0.3225,91,0.34125,4,0.009,0
2026-03-17,00:33:44.433330,55767,88,0.33,91,0.34125,4,0.009,0
